property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servent room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
house,independent,sector 43,5.25,27097.0,4.0,4,2,2.0,Old Property,1937.5,1,1,0,0,0,2,80,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,maxworth city residences,sector 10,0.9,7083.0,2.0,2,3,9.0,New Property,1143.0,0,0,0,0,0,0,52,"28.4537° N, 77.0009° E",28.4537,77.0009
flat,tata primanti,sector 72,4.0,13769.0,4.0,5,3+,9.0,Relatively New,2800.0,0,0,0,0,0,2,165,"28.4225° N, 77.0211° E",28.4225,77.0211
house,ansal api spanish court,sector 2,2.9,18581.0,4.0,4,3,2.0,Relatively New,1560.77,0,0,1,0,0,2,49,"28.5095° N, 77.0320° E",28.5095,77.032
flat,godrej aria,sector 79,1.7,7426.0,3.0,4,3+,6.0,New Property,1713.0,0,0,0,0,0,0,81,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,tata primanti,sector 72,3.19,12152.0,4.0,5,3+,20.0,Relatively New,2500.0,0,0,0,0,0,2,159,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,tulip violet,sector 69,1.31,8517.0,3.0,3,2,12.0,Relatively New,1465.0,0,0,0,0,0,2,174,"28.3966° N, 77.0341° E",28.3966,77.0341
house,4s aradhya homes,sector 67,1.83,6773.0,4.0,4,2,4.0,New Property,2700.0,0,0,0,1,0,2,145,"28.3859° N, 77.0608° E",28.3859,77.0608
house,independent,sector 57,8.31,24201.0,5.0,6,3+,4.0,Old Property,3438.0,1,1,1,1,0,0,34,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,mvn athens,sector 48,0.25,4258.0,2.0,2,1,0.0,Relatively New,587.0,0,0,0,0,0,0,38,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sare crescent parc,sector 92,0.9,4260.0,4.0,5,3+,3.0,Relatively New,1900.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,emaar gurgaon greens,sector 102,1.35,8181.0,3.0,3,3,5.0,Relatively New,1354.0,0,0,0,0,0,0,119,"28.4750° N, 76.9715° E",28.475,76.9715
house,independent,sector 7,2.0,13866.0,2.0,2,2,2.0,Old Property,1440.0,0,0,0,0,0,0,22,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,dlf the arbour,sector 63,7.52,19000.0,4.0,4,3,15.0,Relatively New,3956.0,0,0,0,0,0,0,61,"28.3971° N, 77.0867° E",28.3971,77.0867
house,unitech espace,sector 50,9.8,30248.0,4.0,4,3,2.0,Moderately old,3239.93,0,1,0,0,0,0,22,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,bptp freedom park life,sector 57,5.5,8982.0,5.0,6,3+,19.0,Moderately old,5010.0,0,0,0,0,0,2,153,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,vatika the seven lamps,sector 82,0.94,6567.0,2.0,2,2,12.0,Relatively New,1367.0,0,0,0,0,0,2,103,"28.3935° N, 76.9600° E",28.3935,76.96
flat,mm sky lofts,sector 71,1.0,11500.0,1.0,1,1,9.0,Moderately old,869.0,0,0,0,0,0,0,0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,umang winter hills,sector 77,1.1,5296.0,3.0,4,3+,9.0,Relatively New,1878.0,0,0,0,0,0,0,49,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,breez global heights,sector 48,0.46,4842.0,2.0,2,2,4.0,Relatively New,800.0,0,0,0,0,0,1,93,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,ats tourmaline,sector 109,2.25,8704.0,3.0,4,3,14.0,Relatively New,2462.0,0,0,0,0,0,0,101,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,la lagune,sector 54,6.75,21360.0,4.0,6,3+,11.0,Moderately old,2455.0,0,0,0,0,0,2,119,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,ss the leaf,sector 85,1.3,7779.0,2.0,2,3+,16.0,Relatively New,1445.0,0,0,0,0,0,0,148,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,emaar imperial gardens,sector 102,1.98,9900.0,3.0,3,3+,9.0,Relatively New,2222.0,0,0,0,0,0,2,72,"28.4750° N, 76.9715° E",28.475,76.9715
house,independent,sector 7,0.45,8040.0,3.0,2,1,1.0,Old Property,562.0,0,0,0,0,0,0,15,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,ramsons kshitij,sector 95,0.3,3158.0,2.0,2,1,11.0,New Property,950.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4.0,4,3,3.0,Relatively New,2194.0,0,0,0,0,0,0,28,"28.4030° N, 77.0690° E",28.403,77.069
house,ireo victory valley,sector 67,8.0,22252.0,6.0,7,3+,51.0,Moderately old,3600.0,1,1,0,1,0,2,49,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,vatika the seven lamps,sector 82,0.81,6192.0,2.0,2,2,15.0,Relatively New,1238.0,0,0,0,0,0,2,117,"28.3935° N, 76.9600° E",28.3935,76.96
flat,supertech hues,sector 68,0.93,8611.0,2.0,2,2,11.0,New Property,1200.0,0,0,0,0,0,0,0,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,mm urbana,sector 67,1.0,12107.0,1.0,1,1,17.0,Relatively New,826.0,0,0,0,0,0,0,49,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,ss,sector 85,1.98,8222.0,3.0,4,3,6.0,Relatively New,2300.0,0,0,0,0,0,0,42,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,la vida by tata housing,sector 113,2.78,10696.0,3.0,3,3,3.0,New Property,2599.0,0,0,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
house,independent,sector 105,0.35,7069.0,2.0,2,1,2.0,Moderately old,556.0,0,0,0,0,0,0,0,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,hsiidc sidco aravali,sector 1,0.9,3477.0,3.0,3,3,2.0,Old Property,1900.0,0,0,0,0,0,1,21,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,ireo uptown,sector 66,2.4,13064.0,3.0,2,3,5.0,Relatively New,1700.0,0,0,0,0,0,2,156,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,bestech park view sanskruti,sector 92,2.0,8333.0,4.0,5,3+,12.0,Relatively New,2512.0,0,0,0,0,0,2,60,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,vatika sovereign park,sector 99,3.25,9672.0,4.0,4,3+,2.0,New Property,3200.0,0,0,0,0,0,0,123,"28.4640° N, 76.9614° E",28.464,76.9614
flat,dlf regal gardens,sector 90,1.15,6325.0,3.0,3,3+,18.0,Relatively New,1731.0,0,0,0,0,0,2,130,"28.4085° N, 76.9369° E",28.4085,76.9369
house,rwa sector 46,sector 46,3.5,21534.0,4.0,4,2,2.0,Relatively New,1625.35,0,0,0,1,0,2,30,"28.4374° N, 77.0586° E",28.4374,77.0586
house,rattan vihar rajendra park,sector 106,0.85,14101.0,1.0,5,3+,4.0,New Property,600.0,0,0,0,0,0,0,0,"28.5007° N, 77.0003° E",28.5007,77.0003
house,independent,sector 2,2.55,16338.0,3.0,3,2,2.0,Old Property,1560.77,0,0,0,0,0,0,8,"28.5095° N, 77.0320° E",28.5095,77.032
flat,emaar digihomes,sector 62,2.45,16001.0,2.0,2,2,7.0,New Property,1200.0,0,0,0,0,0,1,174,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,ambience creacions,sector 22,2.55,13709.0,3.0,3,3,8.0,Relatively New,1860.1,0,0,0,0,0,2,125,"28.5072° N, 77.0640° E",28.5072,77.064
flat,ats marigold,sector 89,1.7,9714.0,3.0,3,3+,8.0,Under Construction,1944.0,0,0,0,0,0,0,65,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,tata primanti,sector 72,3.5,11428.0,4.0,5,3+,16.0,Relatively New,2625.0,0,0,0,0,0,0,31,"28.4225° N, 77.0211° E",28.4225,77.0211
house,nul,sector 25,6.25,34769.0,5.0,5,3,2.0,Moderately old,1800.0,0,1,0,1,0,2,112,"28.4844° N, 77.0860° E",28.4844,77.086
flat,shree vardhman flora,sector 90,1.27,4951.0,4.0,5,2,9.0,New Property,2310.0,0,0,0,0,0,0,83,"28.4085° N, 76.9369° E",28.4085,76.9369
house,independent,sector 26,23.0,25559.0,4.0,4,3+,2.0,Relatively New,9000.0,1,1,1,1,0,2,145,"28.4757° N, 77.1032° E",28.4757,77.1032
house,international city by sobha phase 2,sector 109,7.0,12955.0,5.0,6,2,2.0,Relatively New,5400.0,0,1,0,0,0,0,154,"28.5073° N, 77.0089° E",28.5073,77.0089
house,independent,sector 56,8.0,9655.0,10.0,10,3+,4.0,Relatively New,8286.0,1,1,0,1,0,1,107,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,railway officers rpf society,sector 9,1.25,6921.0,4.0,3,3,1.0,Old Property,2007.0,0,0,0,0,0,0,40,"28.4603° N, 77.0000° E",28.4603,77.0
flat,mm sierra,sector 68,1.2,9000.0,2.0,2,3,1.0,Relatively New,1012.0,0,0,0,0,0,1,76,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,adani aangan arcade,sector 88,0.45,7194.0,2.0,2,1,8.0,New Property,695.0,0,0,0,0,0,0,14,"28.4220° N, 76.9571° E",28.422,76.9571
house,ansal esencia sovereign floors,sector 48,1.05,7069.0,3.0,3,3,3.0,Moderately old,1484.0,0,0,0,0,0,0,0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,pivotal riddhi siddhi,sector 99,0.4,4444.0,2.0,2,2,9.0,New Property,755.0,0,0,0,0,0,0,60,"28.4640° N, 76.9614° E",28.464,76.9614
flat,bestech park view grand spa,sector 81,2.25,8458.0,3.0,4,3+,8.0,Relatively New,2300.0,0,0,0,0,0,2,122,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,tata primanti,sector 72,3.3,15384.0,3.0,3,3+,10.0,Relatively New,2000.0,0,0,0,0,0,2,165,"28.4225° N, 77.0211° E",28.4225,77.0211
house,independent,sector 43,5.5,19298.0,8.0,7,3+,3.0,Moderately old,2850.0,1,1,0,1,1,2,123,"28.4629° N, 77.0772° E",28.4629,77.0772
house,independent,sector 48,0.07,2323.0,1.0,1,0,1.0,Relatively New,297.0,0,0,0,0,0,0,0,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 39,7.0,10000.0,10.0,11,3+,4.0,Relatively New,7000.0,0,0,0,1,0,2,38,"28.4434° N, 77.0515° E",28.4434,77.0515
house,independent,sector 41,1.65,13810.0,1.0,1,0,1.0,Moderately old,1200.0,0,0,0,0,0,0,0,"28.4557° N, 77.0632° E",28.4557,77.0632
house,bptp visionnaire,sector 70,4.6,17659.0,4.0,4,3+,3.0,Moderately old,2610.0,1,1,1,1,0,0,96,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,mm merlin,sector 67,3.4,14418.0,3.0,4,3,15.0,Relatively New,2178.0,0,0,0,0,0,2,110,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,ansal api celebrity suites,sector 2,0.6,8163.0,1.0,1,1,5.0,Moderately old,700.0,0,0,0,0,0,2,67,"28.5095° N, 77.0320° E",28.5095,77.032
flat,krisumi waterfall residences,sector 36,4.1,15500.0,3.0,4,3,30.0,New Property,2820.0,0,0,0,0,0,1,49,"28.4160° N, 76.9914° E",28.416,76.9914
flat,silverglades the melia,sector 48,0.75,5555.0,2.0,2,2,4.0,Moderately old,1350.0,0,0,0,0,0,0,70,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,signature andour heights,sector 71,0.55,8607.0,2.0,2,1,7.0,Relatively New,600.0,0,0,0,0,0,2,24,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,bptp terra,sector 37,2.08,10000.0,4.0,4,3,0.0,New Property,2327.0,0,0,0,0,0,0,121,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,vatika gurgaon,sector 83,0.78,6265.0,2.0,2,2,3.0,Relatively New,850.0,0,0,0,0,0,2,165,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,smart world gems,sector 89,0.85,7706.0,2.0,2,2,2.0,New Property,1226.0,0,0,0,0,0,0,45,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,maruti vihar colony,sector 28,0.95,8886.0,2.0,1,1,1.0,Old Property,1188.0,0,0,0,0,0,0,59,"28.4728° N, 77.0865° E",28.4728,77.0865
house,independent,sector 46,3.6,24774.0,5.0,5,3+,3.0,Moderately old,1453.13,0,1,0,0,0,2,75,"28.4374° N, 77.0586° E",28.4374,77.0586
flat,mm woodshire,sector 107,1.2,6176.0,3.0,3,3,7.0,Relatively New,1750.0,0,0,0,0,0,2,49,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,mrg world ultimus,sector 90,0.5,6983.0,2.0,2,2,1.0,Relatively New,796.0,0,0,0,0,0,0,21,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,aipl zen residences,sector 70,1.4,11094.0,2.0,2,2,16.0,Relatively New,1262.0,0,0,0,0,0,0,0,"28.3968° N, 77.0233° E",28.3968,77.0233
house,malibu towne,sector 47,1.15,4566.0,3.0,3,3,2.0,Old Property,275.0,0,0,0,0,0,2,33,"28.4276° N, 77.0492° E",28.4276,77.0492
flat,dlf regal gardens,sector 90,1.21,6926.0,3.0,3,3+,29.0,Relatively New,1664.0,0,0,0,0,0,0,95,"28.4085° N, 76.9369° E",28.4085,76.9369
house,hero homes,sector 104,1.95,21313.0,3.0,5,3+,2.0,Moderately old,920.0,0,0,0,0,0,0,64,"28.4788° N, 76.9960° E",28.4788,76.996
flat,sobha city,sector 108,2.33,13618.0,3.0,3,3,17.0,Relatively New,1711.0,0,0,0,0,0,2,159,"28.5134° N, 76.9830° E",28.5134,76.983
flat,gls arawali homes,sector 48,0.27,4687.0,2.0,2,2,1.0,New Property,640.0,0,0,0,0,0,0,35,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,dlf the grove,sector 43,6.0,25000.0,4.0,4,2,1.0,Old Property,2667.0,0,0,0,0,0,2,49,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,ansal housing highland park,sector 103,0.88,6429.0,2.0,2,3,3.0,New Property,1296.0,0,0,0,0,0,0,52,"28.4949° N, 76.9845° E",28.4949,76.9845
house,independent,sector 4,0.55,6813.0,2.0,1,1,1.0,Moderately old,75.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,kibithu villas,sector 48,3.45,12777.0,4.0,4,3+,2.0,Relatively New,3000.0,0,0,0,0,0,0,0,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 4,5.0,10098.0,3.0,3,2,1.0,Old Property,4950.0,0,0,0,0,0,0,22,"28.4738° N, 77.0107° E",28.4738,77.0107
house,eros rosewood city,sector 49,1.6,3303.0,4.0,4,3,4.0,New Property,540.0,0,0,0,0,0,2,27,"28.4121° N, 77.0480° E",28.4121,77.048
flat,imperia the esfera,sector 37,0.9,6272.0,3.0,3,3,9.0,Relatively New,1435.0,0,0,0,0,0,0,66,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,alpha corp gurgaonone,sector 84,1.15,7496.0,2.0,2,3,14.0,Relatively New,1430.0,0,0,0,0,0,0,28,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,vatika the seven lamps,sector 82,1.6,6597.0,4.0,5,3+,8.0,Relatively New,2310.0,0,0,0,0,0,0,133,"28.3935° N, 76.9600° E",28.3935,76.96
flat,mm skywalk,sector 74,1.5,11538.0,2.0,2,3,17.0,Relatively New,1300.0,0,0,0,0,0,0,174,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,pivotal devaan,sector 84,0.3,6667.0,1.0,1,1,14.0,New Property,500.0,0,0,0,0,0,2,22,"28.3979° N, 76.9736° E",28.3979,76.9736
house,independent,sector 11,0.78,9662.0,1.0,4,0,3.0,Moderately old,891.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,antriksh heights,sector 84,0.9,6206.0,3.0,3,3+,12.0,Relatively New,1525.0,0,0,0,0,0,0,166,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,vatika the seven lamps,sector 82,0.78,5932.0,2.0,2,2,0.0,Relatively New,1236.0,0,0,0,0,0,2,103,"28.3935° N, 76.9600° E",28.3935,76.96
house,independent,sector 4,0.58,9979.0,2.0,2,1,2.0,Moderately old,67.0,0,0,0,1,1,0,7,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,emaar mgf emerald floors premier,sector 65,2.8,16969.0,3.0,3,3+,3.0,Relatively New,1833.0,0,0,0,0,0,2,38,"28.4030° N, 77.0690° E",28.403,77.069
flat,puri diplomatic greens,sector 111,3.65,12372.0,4.0,5,3+,17.0,Moderately old,2810.0,0,0,0,0,0,0,132,"28.5238° N, 77.0320° E",28.5238,77.032
flat,green court,sector 90,0.4,6389.0,2.0,2,1,8.0,New Property,590.0,0,0,0,0,0,0,20,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,microtek greenburg,sector 86,1.93,8446.0,3.0,4,3,12.0,Relatively New,2176.0,0,0,0,0,0,0,72,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,emaar imperial gardens,sector 102,1.91,9550.0,3.0,4,2,17.0,Relatively New,1635.0,0,0,0,0,0,2,152,"28.4750° N, 76.9715° E",28.475,76.9715
flat,indiabulls enigma,sector 110,3.79,9895.0,5.0,5,3,4.0,Relatively New,3648.0,0,0,0,0,0,0,125,"28.5145° N, 77.0197° E",28.5145,77.0197
house,independent,sector 7,0.45,4977.0,3.0,2,0,1.0,Old Property,1000.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,mm skywalk,sector 74,1.78,12500.0,2.0,2,3+,12.0,Relatively New,1582.0,0,0,0,0,0,0,0,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,chd avenue,sector 71,1.32,6019.0,4.0,4,3,14.0,Moderately old,2089.0,0,0,0,0,0,0,65,"28.4104° N, 77.0281° E",28.4104,77.0281
house,independent,sector 55,4.6,21261.0,3.0,3,3+,2.0,Old Property,2160.0,0,1,1,1,0,2,37,"28.4281° N, 77.1100° E",28.4281,77.11
flat,umang monsoon breeze,sector 78,0.8,4836.0,3.0,2,2,7.0,Moderately old,1472.0,0,0,0,0,0,0,102,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,shree vardhman victoria,sector 70,1.15,8518.0,2.0,2,3,8.0,Relatively New,1286.0,0,0,0,0,0,0,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,adani mk oyster grande,sector 102,2.5,7817.0,4.0,5,3+,10.0,Relatively New,2600.0,0,0,0,0,0,2,174,"28.4750° N, 76.9715° E",28.475,76.9715
flat,chintels paradiso,sector 109,1.8,8866.0,3.0,3,2,0.0,Moderately old,1958.0,0,0,0,0,0,0,83,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,dlf the skycourt,sector 86,1.5,8427.0,3.0,3,3+,18.0,Relatively New,1780.0,0,0,0,0,0,0,174,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,dlf the ultima,sector 81,2.4,11412.0,3.0,3,3+,12.0,Relatively New,1650.0,0,0,0,0,0,1,49,"28.3867° N, 76.9485° E",28.3867,76.9485
house,independent,sector 6,0.5,8295.0,3.0,3,2,2.0,Moderately old,600.0,0,0,0,1,0,0,0,"28.4745° N, 77.0262° E",28.4745,77.0262
flat,bestech altura,sector 79,1.72,8400.0,3.0,4,3,9.0,New Property,2050.0,0,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,umang winter hills,sector 77,0.86,6408.0,2.0,2,2,16.0,New Property,1278.0,0,0,0,0,0,2,79,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,mm skywalk,sector 74,1.55,11923.0,2.0,2,3+,18.0,Relatively New,1300.0,0,0,0,0,0,0,137,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,hcbs sports ville,sector 48,0.2,4219.0,1.0,1,1,3.0,New Property,473.99,0,0,0,0,0,0,71,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,dlf regal gardens,sector 90,1.78,8036.0,4.0,4,3+,8.0,Relatively New,2000.0,0,0,0,0,0,0,126,"28.4085° N, 76.9369° E",28.4085,76.9369
house,independent,sector 48,8.4,25926.0,4.0,4,3,2.0,Old Property,3240.0,0,1,0,1,0,2,15,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,ss the leaf,sector 85,1.85,6578.0,4.0,5,3+,1.0,Relatively New,2678.0,0,0,0,0,0,0,95,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sbtl caladium,sector 109,1.8,7072.0,3.0,3,3+,10.0,Relatively New,2060.0,0,0,0,0,0,0,174,"28.5073° N, 77.0089° E",28.5073,77.0089
house,independent,sector 51,2.25,2765.0,6.0,3,3+,3.0,Relatively New,900.0,0,0,0,0,0,0,54,"28.4320° N, 77.0686° E",28.432,77.0686
flat,sare crescent parc,sector 92,0.87,4971.0,4.0,4,2,2.0,Moderately old,1667.0,0,0,0,0,0,1,115,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,smart world gems,sector 89,1.71,12000.0,3.0,2,0,3.0,New Property,1423.0,0,0,0,0,0,0,45,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,adani mk oyster grande,sector 102,1.8,9528.0,3.0,4,3,17.0,Relatively New,1799.0,0,0,0,0,0,0,49,"28.4750° N, 76.9715° E",28.475,76.9715
flat,tulip petals,sector 89,1.55,10000.0,3.0,2,3,6.0,Moderately old,1476.0,0,0,0,0,0,2,111,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,ansal heights,sector 86,0.78,5735.0,2.0,2,1,8.0,New Property,1295.0,0,0,0,0,0,0,67,"28.3986° N, 76.9384° E",28.3986,76.9384
house,vipul tatvam villa,sector 48,8.4,20978.0,4.0,5,3+,2.0,Moderately old,4000.0,1,1,0,1,0,2,49,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,central park resorts,sector 48,11.25,28266.0,4.0,5,3+,2.0,Relatively New,4422.0,0,0,0,0,0,0,45,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,aardhya homesh,sector 67,1.85,8043.0,4.0,4,0,4.0,Relatively New,2556.0,0,0,0,0,0,0,0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,today callidora,sector 73,1.0,7692.0,2.0,2,2,13.0,New Property,1444.0,0,0,0,0,0,0,0,"28.4072° N, 77.0118° E",28.4072,77.0118
house,independent,sector 23,2.7,18581.0,5.0,5,2,3.0,Old Property,1453.13,0,0,0,0,0,2,17,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,ss the leaf,sector 85,1.65,6852.0,3.0,4,3,9.0,New Property,2293.0,0,0,0,0,0,0,21,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,shri banke bihari society,sector 56,1.35,6750.0,3.0,3,3,5.0,Old Property,1800.0,0,0,0,0,0,2,82,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,paras dews,sector 106,1.05,7807.0,3.0,4,3+,10.0,Relatively New,1345.0,0,0,0,0,0,0,174,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,shree vardhman victoria,sector 70,1.15,8518.0,2.0,2,2,6.0,Relatively New,1500.0,0,0,0,0,0,0,85,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,vipul lavanya,sector 81,1.28,7174.0,3.0,3,3,1.0,Moderately old,1982.0,0,0,0,0,0,2,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,signature the roselia,sector 95,0.48,7164.0,2.0,2,2,6.0,Relatively New,744.0,0,0,0,0,0,0,16,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,mm soulitude,sector 89,1.33,9346.0,3.0,3,3,4.0,New Property,1423.0,0,0,0,0,0,0,125,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,ss,sector 85,1.18,7170.0,2.0,2,3,4.0,Relatively New,1630.0,0,0,0,0,0,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,mm merlin,sector 67,2.78,13580.0,3.0,3,3+,4.0,Relatively New,2047.1,0,0,0,0,0,2,157,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,signature global park,sector 48,0.54,7248.0,2.0,1,3,1.0,New Property,828.0,0,0,0,0,0,0,65,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,dlf express greens,sector 1,1.6,6808.0,4.0,6,3+,4.0,Relatively New,2611.0,0,0,0,0,0,0,49,"28.3663° N, 76.9456° E",28.3663,76.9456
house,ardee city,sector 52,5.5,20276.0,9.0,9,3+,3.0,Moderately old,2712.51,0,1,0,1,1,2,26,"28.4379° N, 77.0785° E",28.4379,77.0785
flat,emaar palm gardens,sector 83,1.76,9263.0,3.0,3,3,5.0,Relatively New,1600.0,0,0,0,0,0,2,174,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,ashiana mulberry,sector 48,1.07,6184.0,3.0,3,3+,7.0,Relatively New,1600.0,0,0,0,0,0,0,167,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,piedmont taksila heights,sector 37,1.05,4792.0,3.0,3,3,7.0,Relatively New,1829.0,0,0,0,0,0,2,81,"28.4375° N, 76.9999° E",28.4375,76.9999
house,independent,sector 26,5.8,32266.0,5.0,5,3+,2.0,Old Property,1800.0,1,1,1,1,0,0,53,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,sare crescent parc,sector 92,1.0,4778.0,4.0,4,3,9.0,Relatively New,2093.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,smart world gems,sector 89,1.2,8432.0,3.0,3,2,3.0,New Property,1423.0,0,0,0,0,0,0,37,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,surendra avenue,sector 69,0.75,6818.0,2.0,2,2,4.0,Moderately old,1100.0,0,0,0,0,0,0,0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,shapoorji pallonji joyville gurugram,sector 102,1.8,10638.0,3.0,3,3,1.0,Relatively New,1611.0,0,0,0,0,0,0,141,"28.4750° N, 76.9715° E",28.475,76.9715
flat,shri ram apartments,sector 4,0.32,3368.0,2.0,2,1,4.0,Relatively New,1056.0,0,0,0,0,0,2,7,"28.4738° N, 77.0107° E",28.4738,77.0107
house,vatika signature villas,sector 82,4.7,21724.0,3.0,3,3+,3.0,New Property,2160.0,0,1,0,0,0,0,33,"28.3935° N, 76.9600° E",28.3935,76.96
flat,microtek greenburg,sector 86,1.45,9797.0,3.0,2,3,8.0,Relatively New,1480.0,0,0,0,0,0,1,72,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,smart world orchard,sector 61,1.6,13913.0,2.0,2,2,3.0,New Property,1278.0,0,0,0,0,0,0,37,"28.4050° N, 77.0963° E",28.405,77.0963
flat,ats kocoon,sector 109,1.6,9169.0,3.0,3,3,10.0,Relatively New,1550.0,0,0,0,0,0,0,86,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,signature global park,sector 48,0.78,6446.0,3.0,3,3,3.0,Relatively New,1344.0,0,0,0,0,0,0,150,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,raisina residency,sector 59,5.0,13058.0,4.0,4,3+,13.0,Relatively New,4254.0,0,0,0,0,0,2,174,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,imperia the esfera,sector 37,0.98,5399.0,3.0,4,3,9.0,Relatively New,1703.0,0,0,0,0,0,0,49,"28.4375° N, 76.9999° E",28.4375,76.9999
house,independent,sector 10,0.45,8361.0,2.0,2,1,2.0,Relatively New,540.0,0,0,0,0,0,0,0,"28.4537° N, 77.0009° E",28.4537,77.0009
