property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servent room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
flat,mm ikonic,sector 68,1.8,9230.0,1950.2,Super Built up area 1950(181.16 sq.m.)Built Up area: 1845 sq.ft. (171.41 sq.m.)Carpet area: 1530 sq.ft. (142.14 sq.m.),3.0,3,3+,18.0,North-East,Relatively New,1950.0,1845.0,1530.0,0,0,0,0,0,2,126,650.0666666666667
house,independent,sector 47,5.25,11290.0,4650.0,Plot area 1944(180.6 sq.m.)Built Up area: 4650 sq.ft. (432 sq.m.)Carpet area: 4500 sq.ft. (418.06 sq.m.),9.0,9,3+,4.0,East,Relatively New,,4650.0,4500.0,0,1,0,0,0,2,142,516.6666666666666
flat,hero homes,sector 104,1.2,17549.0,683.8,Super Built up area 1099(102.1 sq.m.)Carpet area: 683.83 sq.ft. (63.53 sq.m.),2.0,2,2,22.0,,Undefined,1099.0,,683.83,0,0,0,0,0,0,30,341.9
flat,indiabulls centrum park,sector 103,1.9,5681.0,3344.5,Carpet area: 3344 (310.67 sq.m.),3.0,4,3+,10.0,North-East,Relatively New,,,3344.0,0,0,0,0,0,2,49,1114.8333333333333
flat,madhur jeevan apartments,sector 56,1.59,8594.0,1850.1,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4.0,3,3+,3.0,North,Old Property,2000.0,1900.0,1850.0,0,0,0,0,0,2,33,462.525
flat,park view apartment,sector 56,1.74,7565.0,2300.1,Super Built up area 2450(227.61 sq.m.)Built Up area: 2400 sq.ft. (222.97 sq.m.)Carpet area: 2300 sq.ft. (213.68 sq.m.),3.0,3,3+,2.0,South,Old Property,2450.0,2400.0,2300.0,0,0,0,0,0,2,104,766.6999999999999
flat,paras dews,sector 106,0.88,6353.0,1385.2,Super Built up area 1385(128.67 sq.m.)Built Up area: 940 sq.ft. (87.33 sq.m.)Carpet area: 845 sq.ft. (78.5 sq.m.),2.0,2,3+,1.0,South,Relatively New,1385.0,940.0,845.0,0,0,0,0,0,0,49,692.6
house,independent,sector 1,2.0,14984.0,1334.72,Plot area 1337.4(124.25 sq.m.),3.0,1,0,3.0,North,Moderately old,,1337.4,,0,0,0,0,0,0,16,444.9066666666667
flat,deepak minda,sector 1,1.25,4715.0,2651.1,Carpet area: 2651 (246.29 sq.m.),4.0,4,3+,6.0,,Moderately old,,,2651.0,0,0,0,0,0,2,44,662.775
house,grover homes sec 4,sector 4,4.75,9369.0,5069.8,Plot area 563(470.74 sq.m.),5.0,5,1,1.0,South-East,Old Property,,5067.0,,1,1,0,1,0,2,35,1013.96
house,independent,sector 4,1.1,6119.0,1797.57,Plot area 200(167.23 sq.m.),4.0,4,3+,2.0,West,Old Property,,1800.0,,0,0,0,0,0,0,7,449.3925
house,independent,sector 11,2.1,17265.0,1216.32,Plot area 135(112.88 sq.m.),2.0,6,3+,3.0,,Relatively New,,1215.0,,0,0,0,0,0,0,14,608.16
flat,bptp terra,sector 37,1.67,7622.0,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2091 sq.ft. (194.26 sq.m.)Carpet area: 1991 sq.ft. (184.97 sq.m.),4.0,4,3,11.0,West,Relatively New,2191.0,2091.0,1991.0,0,0,0,0,0,2,149,547.75
house,suncity essel towers,sector 28,8.95,17881.0,5005.21,Plot area 5000(464.52 sq.m.),5.0,6,3+,4.0,,Moderately old,,5000.0,,0,0,0,0,0,0,0,1001.042
flat,raheja navodaya,sector 92,0.85,4271.0,1990.2,Super Built up area 1990(184.88 sq.m.),3.0,3,3,2.0,North-West,Relatively New,1990.0,,,0,0,0,0,0,0,100,663.4
flat,the new crpf apartments,sector 9,0.75,5813.0,1290.2,Carpet area: 1290 (119.84 sq.m.),3.0,3,3,6.0,East,Old Property,,,1290.0,0,0,0,0,0,0,31,430.06666666666666
flat,signature global park,sector 48,0.78,6404.0,1218.0,Carpet area: 1210 (112.41 sq.m.),3.0,3,3,1.0,South-East,Relatively New,,,1210.0,0,0,0,0,0,0,150,406.0
flat,gls arawali homes,sector 48,0.3,5291.0,567.0,Built Up area: 567 (52.68 sq.m.),2.0,2,0,10.0,,Undefined,,567.0,,0,0,0,0,0,0,0,283.5
house,ansal api esencia,sector 67,5.46,24155.0,2260.42,Plot area 251(209.87 sq.m.),4.0,5,3+,2.0,East,Relatively New,,2259.0,,1,0,1,1,0,2,103,565.105
house,independent,sector 41,7.0,28275.0,2475.7,Plot area 275(229.94 sq.m.),7.0,7,3+,3.0,South-West,Moderately old,,2475.0,,1,1,1,1,0,1,151,353.6714285714285
flat,experion windchants,sector 112,3.1,20667.0,1500.0,Carpet area: 1500 (139.35 sq.m.),2.0,2,3,9.0,,Relatively New,,,1500.0,0,0,0,0,0,2,80,750.0
flat,city shri ram apartments,sector 110,0.22,3666.0,600.1,Super Built up area 600(55.74 sq.m.),2.0,1,1,1.0,,Relatively New,600.0,,,0,0,0,0,0,0,0,300.05
flat,dlf the icon,sector 43,5.25,20388.0,2575.0,Super Built up area 2575(239.23 sq.m.)Built Up area: 2570 sq.ft. (238.76 sq.m.)Carpet area: 2560 sq.ft. (237.83 sq.m.),4.0,4,3,9.0,North,Old Property,2575.0,2570.0,2560.0,0,0,0,0,0,0,135,643.75
house,independent,sector 14,4.5,18020.0,2497.22,Carpet area: 2500 (232.26 sq.m.),5.0,5,1,1.0,,Relatively New,,,2500.0,0,0,0,0,0,0,0,499.44399999999996
house,rwa sector 46,sector 46,4.5,24448.0,1840.63,Plot area 204(170.57 sq.m.)Built Up area: 206 sq.yards (172.24 sq.m.)Carpet area: 205 sq.yards (171.41 sq.m.),6.0,6,3+,3.0,North-East,Moderately old,,206.0,205.0,0,0,1,0,0,2,80,306.7716666666667
flat,pivotal devaan,sector 84,0.27,7965.0,339.0,Super Built up area 439(40.78 sq.m.)Carpet area: 339 sq.ft. (31.49 sq.m.),1.0,1,1,13.0,North-East,Relatively New,439.0,,339.0,0,0,0,0,0,1,45,339.0
house,independent,sector 43,8.25,30536.0,2701.74,Plot area 300(250.84 sq.m.),5.0,6,3+,3.0,West,Moderately old,,2700.0,,1,1,1,1,0,2,64,540.348
house,independent,sector 23,5.0,16242.0,3078.48,Plot area 342(285.96 sq.m.),4.0,4,2,2.0,East,Old Property,,3078.0,,0,0,0,0,0,0,7,769.62
flat,sidhartha ncr one phase,sector 95,0.55,4867.0,1130.1,Carpet area: 1130 (104.98 sq.m.),2.0,2,2,14.0,,New Property,,,1130.0,0,0,0,0,0,0,90,565.05
flat,adani brahma samsara vilasa,sector 63,3.0,16666.0,1800.1,Carpet area: 1800 (167.23 sq.m.),3.0,3,3,3.0,East,New Property,,,1800.0,0,0,0,0,0,0,24,600.0333333333333
flat,ireo uptown,sector 66,4.85,12999.0,3731.1,Super Built up area 3731(346.62 sq.m.)Built Up area: 3500 sq.ft. (325.16 sq.m.)Carpet area: 3300 sq.ft. (306.58 sq.m.),4.0,4,3+,15.0,North,Relatively New,3731.0,3500.0,3300.0,0,0,0,0,0,2,156,932.775
flat,antriksh heights,sector 84,0.9,4931.0,1825.2,Super Built up area 1825(169.55 sq.m.),3.0,3,3,11.0,South,Relatively New,1825.0,,,0,0,0,0,0,0,87,608.4
flat,emaar mgf emerald floors premier,sector 65,2.5,15151.0,1650.1,Super Built up area 1650(153.29 sq.m.),3.0,3,3,3.0,South-West,Relatively New,1650.0,,,0,0,0,0,0,0,15,550.0333333333333
flat,smart world orchard,sector 61,2.0,12911.0,1549.1,Carpet area: 1549 (143.91 sq.m.),3.0,3,2,3.0,,New Property,,,1549.0,0,0,0,0,0,0,61,516.3666666666667
flat,godrej oasis,sector 88,1.38,6679.0,2066.2,Carpet area: 2066 (191.94 sq.m.),3.0,3,3+,7.0,North,Relatively New,,,2066.0,0,0,0,0,0,0,72,688.7333333333332
flat,pivotal devaan apartments,sector 84,0.39,6500.0,600.0,Super Built up area 600(55.74 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),2.0,2,0,5.0,North,Undefined,600.0,,500.0,0,0,0,0,0,0,0,300.0
house,independent,sector 55,3.1,20000.0,1550.0,Plot area 172(143.81 sq.m.),5.0,4,3+,2.0,North-East,Moderately old,,1548.0,,0,1,1,0,0,2,59,310.0
flat,mahindra aura,sector 110,1.8,8814.0,2042.2,Super Built up area 2042(189.71 sq.m.)Built Up area: 1850 sq.ft. (171.87 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3.0,3,3+,7.0,South-East,Relatively New,2042.0,1850.0,1650.0,0,0,0,0,0,2,136,680.7333333333333
flat,vatika the seven lamps,sector 82,0.94,6533.0,1438.8,Super Built up area 1435(133.32 sq.m.),2.0,2,3+,9.0,North,Relatively New,1435.0,,,0,0,0,0,0,2,117,719.4
flat,greenopolis,sector 89,0.65,5195.0,1251.2,Carpet area: 1251 (116.22 sq.m.),2.0,2,2,15.0,,Undefined,,,1251.0,0,0,0,0,0,0,37,625.6
house,ansals palam vihar,sector 2,2.68,17171.0,1560.77,Plot area 173(144.65 sq.m.),4.0,3,2,3.0,,Moderately old,,1557.0,,0,0,1,0,0,2,74,390.1925
flat,trisara our homes,sector 48,0.4,6561.0,609.7,Carpet area: 602 (55.93 sq.m.),2.0,2,1,0.0,South,New Property,,,602.0,0,0,0,0,0,2,90,304.85
flat,emaar mgf emerald floors premier,sector 65,2.35,16206.0,1450.1,Super Built up area 1650(153.29 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,3,3,2.0,South-East,Relatively New,1650.0,1500.0,1450.0,0,0,0,0,0,2,64,483.3666666666666
flat,signature global solera,sector 107,0.35,6399.0,547.0,Carpet area: 547 (50.82 sq.m.),2.0,2,2,8.0,South,Relatively New,,,547.0,0,0,0,0,0,0,45,273.5
flat,indiabulls centrum park,sector 103,2.45,8521.0,2875.2,Super Built up area 2875(267.1 sq.m.),4.0,6,3,5.0,,Relatively New,2875.0,,,0,0,0,0,0,0,38,718.8
flat,tulip violet,sector 69,3.05,9664.0,3156.0,Super Built up area 3156(293.2 sq.m.),4.0,5,3+,14.0,South-West,Relatively New,3156.0,,,0,0,0,0,0,0,49,789.0
flat,experion the heartsong,sector 108,3.0,13610.0,2204.25,Super Built up area 2779(258.18 sq.m.)Built Up area: 2204.25 sq.ft. (204.78 sq.m.)Carpet area: 1631.07 sq.ft. (151.53 sq.m.),4.0,5,3+,2.0,South-West,Relatively New,2779.0,2204.25,1631.07,0,0,0,0,0,1,149,551.0625
flat,piedmont taksila heights,sector 37,0.9,5855.0,1537.2,Built Up area: 1537 (142.79 sq.m.),3.0,3,3,9.0,South-West,Moderately old,,1537.0,,0,0,0,0,0,2,94,512.4
flat,dlf regal gardens,sector 90,1.26,7403.0,1702.0,Super Built up area 1702(158.12 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3,3,6.0,North-East,Relatively New,1702.0,,1500.0,0,0,0,0,0,2,28,567.3333333333334
flat,shyam apartment,sector 3,0.26,3714.0,700.0,Super Built up area 700(65.03 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.),2.0,1,2,2.0,,Relatively New,700.0,,530.0,0,0,0,0,0,0,0,350.0
flat,ild greens,sector 37,0.95,9223.0,1030.0,Super Built up area 1340(124.49 sq.m.)Carpet area: 1030 sq.ft. (95.69 sq.m.),2.0,2,3+,11.0,South-West,Relatively New,1340.0,,1030.0,0,0,0,0,0,2,119,515.0
flat,signature the roselia,sector 95,0.41,6119.0,670.0,Built Up area: 670 (62.25 sq.m.)Carpet area: 569 sq.ft. (52.86 sq.m.),2.0,2,2,12.0,South,New Property,,670.0,569.0,0,0,0,0,0,2,93,335.0
flat,puri emerald bay,sector 104,2.45,10000.0,2450.0,Super Built up area 2450(227.61 sq.m.)Carpet area: 1840 sq.ft. (170.94 sq.m.),3.0,4,3+,14.0,South,Relatively New,2450.0,,1840.0,0,0,0,0,0,2,56,816.6666666666666
house,independent,sector 24,6.5,22874.0,2841.67,Plot area 316(264.22 sq.m.),4.0,4,2,2.0,,Old Property,,2844.0,,0,0,0,1,0,0,35,710.4175
house,independent,sector 7,1.05,9755.0,1076.39,Built Up area: 1080 (100.34 sq.m.),3.0,2,0,1.0,,Undefined,,1080.0,,0,0,0,0,0,0,0,358.7966666666667
house,ansals palam vihar,sector 2,5.0,12487.0,4004.17,Built Up area: 4000 (371.61 sq.m.),6.0,4,0,3.0,,Undefined,,4000.0,,0,0,0,0,0,0,0,667.3616666666667
flat,indiabulls centrum park,sector 103,1.15,7765.0,1481.0,Super Built up area 1481(137.59 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.),2.0,2,3,8.0,North-East,Relatively New,1481.0,1250.0,,0,0,0,0,0,2,135,740.5
flat,paras dews,sector 106,0.88,6353.0,1385.2,Super Built up area 1385(128.67 sq.m.)Built Up area: 1120 sq.ft. (104.05 sq.m.)Carpet area: 1040 sq.ft. (96.62 sq.m.),2.0,2,3+,3.0,South-East,Relatively New,1385.0,1120.0,1040.0,0,0,0,0,0,0,49,692.6
flat,signature global park,sector 48,0.72,5991.0,1201.8,Super Built up area 1210(112.41 sq.m.),2.0,2,3,3.0,North-West,Relatively New,1210.0,,,0,0,0,0,0,0,158,600.9
flat,mm heights,sector 65,2.44,13300.0,1834.6,Super Built up area 1828(169.83 sq.m.),3.0,3,2,7.0,,Undefined,1828.0,,,0,0,0,0,0,0,31,611.5333333333333
flat,indiabulls centrum park,sector 103,2.14,7443.0,2875.2,Super Built up area 2875(267.1 sq.m.)Carpet area: 2550 sq.ft. (236.9 sq.m.),4.0,6,3+,7.0,East,Relatively New,2875.0,,2550.0,0,0,0,0,0,0,142,718.8
flat,not applicable,sector 4,0.42,5600.0,750.0,Carpet area: 750 (69.68 sq.m.),2.0,2,1,3.0,,Relatively New,,,750.0,0,0,0,0,0,2,26,375.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.4,11666.0,1200.1,Super Built up area 1368(127.09 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2,3,0.0,North,Relatively New,1368.0,,1200.0,0,0,0,0,0,0,80,600.05
flat,signature global park,sector 48,0.53,6386.0,829.9,Carpet area: 822 (76.37 sq.m.),2.0,2,2,2.0,North-East,Relatively New,,,822.0,0,0,0,0,0,0,168,414.95
flat,bptp terra,sector 37,1.4,7730.0,1811.1,Super Built up area 1811(168.25 sq.m.)Built Up area: 1711 sq.ft. (158.96 sq.m.)Carpet area: 1611 sq.ft. (149.67 sq.m.),3.0,3,3,5.0,South-East,Relatively New,1811.0,1711.0,1611.0,0,0,0,0,0,2,149,603.6999999999999
house,independent,sector 25,10.0,10526.0,9500.0,Plot area 2700(250.84 sq.m.)Built Up area: 9500 sq.ft. (882.58 sq.m.)Carpet area: 9000 sq.ft. (836.13 sq.m.),5.0,5,3+,3.0,East,Moderately old,,9500.0,9000.0,0,1,0,1,0,1,29,1900.0
flat,pyramid urban homes,sector 86,0.6,8000.0,750.0,Carpet area: 750 (69.68 sq.m.),3.0,2,2,2.0,East,New Property,,,750.0,0,0,0,0,0,0,13,250.0
flat,signature global park,sector 36,0.72,6428.0,1120.1,Carpet area: 1120 (104.05 sq.m.),3.0,2,3,2.0,,Undefined,,,1120.0,0,0,0,0,0,0,58,373.3666666666666
flat,conscient heritage max,sector 102,2.22,11100.0,2000.0,Super Built up area 2149(199.65 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,4,3+,15.0,East,Relatively New,2149.0,2000.0,1600.0,0,0,0,0,0,0,82,666.6666666666666
flat,corona gracieux,sector 76,1.08,5510.0,1960.1,Super Built up area 1960(182.09 sq.m.),3.0,3,3,1.0,,New Property,1960.0,,,0,0,0,0,0,0,58,653.3666666666667
house,independent,sector 15,1.07,11834.0,904.17,Plot area 900(83.61 sq.m.),2.0,2,1,1.0,,Old Property,,900.0,,0,1,0,0,0,0,7,452.085
flat,adani brahma samsara vilasa,sector 63,3.4,10000.0,3400.0,Super Built up area 3400(315.87 sq.m.),3.0,3,3+,1.0,West,New Property,3400.0,,,0,0,0,0,0,0,99,1133.3333333333333
house,suncity township,sector 54,2.0,3441.0,5812.47,Plot area 60Built Up area: 60 sq.m.Carpet area: 59 sq.m.,9.0,9,3,11.0,North,Relatively New,,60.0,59.0,0,1,0,0,0,1,7,645.83
flat,indiabulls centrum park,sector 103,1.33,8580.0,1550.1,Super Built up area 1790(166.3 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,3,3+,8.0,East,Relatively New,1790.0,,1550.0,0,0,0,0,0,0,150,516.6999999999999
flat,on request,sector 103,1.69,9146.0,1847.8,Super Built up area 1845(171.41 sq.m.),3.0,3,3+,8.0,,Relatively New,1845.0,,,0,0,0,0,0,0,49,615.9333333333333
house,bhim garh kheri,sector 3,0.75,6392.0,1173.27,Plot area 130(108.7 sq.m.),4.0,2,2,2.0,West,Old Property,,1170.0,,0,0,0,0,0,0,16,293.3175
flat,vipul lavanya,sector 81,0.64,5261.0,1216.5,Carpet area: 1225 (113.81 sq.m.),2.0,2,3,12.0,East,Relatively New,,,1225.0,0,0,0,0,0,2,93,608.25
flat,mm the marina,sector 68,1.32,8759.0,1507.0,Super Built up area 1507(140 sq.m.),2.0,2,3,15.0,North-East,Relatively New,1507.0,,,0,0,0,0,0,0,120,753.5
flat,sidhartha ncr one phase,sector 95,0.43,3152.0,1364.2,Super Built up area 1364(126.72 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1020 sq.ft. (94.76 sq.m.),2.0,2,2,6.0,North,Relatively New,1364.0,1300.0,1020.0,0,0,0,0,0,0,120,682.1
flat,emaar mgf the palm drive,sector 66,3.98,18090.0,2200.1,Super Built up area 2200(204.39 sq.m.),3.0,4,3+,2.0,South-East,Moderately old,2200.0,,,0,0,0,0,0,2,123,733.3666666666667
flat,mm heights,sector 65,2.65,18493.0,1433.0,Super Built up area 1433(133.13 sq.m.),2.0,2,3,4.0,North-East,New Property,1433.0,,,0,0,0,0,0,0,38,716.5
flat,krisumi waterfall residences,sector 36,2.2,14874.0,1479.1,Super Built up area 1479(137.4 sq.m.),2.0,2,2,23.0,North,New Property,1479.0,,,0,0,0,0,0,0,15,739.55
house,independent,sector 3,0.9,9290.0,968.76,Built Up area: 112 (10.41 sq.m.),3.0,3,0,2.0,,Undefined,,112.0,,0,0,0,0,0,0,0,322.92
flat,vatika gurgaon,sector 83,1.4,7179.0,1950.1,Carpet area: 1950 (181.16 sq.m.),4.0,4,3,10.0,North-East,Relatively New,,,1950.0,0,0,0,0,0,0,35,487.525
flat,sbr minda sec-imt manesar,sector 1,0.64,4193.0,1526.4,Carpet area: 1526 (141.77 sq.m.),3.0,2,3+,6.0,East,Old Property,,,1526.0,0,0,0,0,0,0,51,508.8
flat,sare green parc,sector 92,0.75,4745.0,1580.6,Super Built up area 1454(135.08 sq.m.)Built Up area: 1415 sq.ft. (131.46 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3.0,3,3,2.0,East,Relatively New,1454.0,1415.0,1350.0,0,0,0,0,0,2,49,526.8666666666667
flat,tata gurgaon gateway,sector 113,3.21,11825.0,2714.6,Super Built up area 2520(234.12 sq.m.),3.0,3,3,9.0,,New Property,2520.0,,,0,0,0,0,0,0,49,904.8666666666667
flat,godrej nature plus,sector 33,1.5,10200.0,1470.6,Carpet area: 1385 (128.67 sq.m.),2.0,2,3+,2.0,South-East,Undefined,,,1385.0,0,0,0,0,0,0,87,735.3
flat,sbtl caladium,sector 109,1.3,6914.0,1880.2,Super Built up area 1880(174.66 sq.m.),3.0,2,3,16.0,East,Moderately old,1880.0,,,0,0,0,0,0,0,134,626.7333333333333
flat,bestech park view grand spa,sector 81,2.4,9022.0,2660.2,Super Built up area 2660(247.12 sq.m.),3.0,4,3+,8.0,North,New Property,2660.0,,,0,0,0,0,0,2,167,886.7333333333332
flat,bptp astaire gardens,sector 70,1.6,8658.0,1848.0,Super Built up area 1848(171.68 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),4.0,4,3,1.0,,Relatively New,1848.0,1600.0,1400.0,0,0,0,0,0,0,42,462.0
flat,imperia the esfera,sector 37,0.86,4886.0,1760.1,Super Built up area 1760(163.51 sq.m.),3.0,3,2,0.0,,New Property,1760.0,,,0,0,0,0,0,0,35,586.6999999999999
house,dlf city plots phase 2,sector 25,10.55,39049.0,2701.74,Plot area 300(250.84 sq.m.),5.0,6,3+,3.0,East,Moderately old,,2700.0,,1,1,1,1,0,0,131,540.348
flat,hsiidc sidco aravali,sector 1,0.86,3323.0,2588.0,Super Built up area 2588(240.43 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1877 sq.ft. (174.38 sq.m.),3.0,3,3+,3.0,South,Moderately old,2588.0,1900.0,1877.0,0,0,0,0,0,0,81,862.6666666666666
flat,mm merlin,sector 67,2.98,14557.0,2047.1,Super Built up area 2047(190.17 sq.m.),3.0,3,3,0.0,North,Relatively New,2047.0,,,0,0,0,0,0,2,49,682.3666666666667
house,independent,sector 23,5.5,13102.0,4197.92,Plot area 4200(390.19 sq.m.),9.0,9,3+,3.0,South,Moderately old,,4200.0,,0,1,0,0,1,2,0,466.43555555555554
flat,ansal heights,sector 86,0.78,5735.0,1360.1,Built Up area: 1360 (126.35 sq.m.),2.0,2,2,8.0,North,New Property,,1360.0,,0,0,0,0,0,0,72,680.05
house,independent,sector 48,5.5,15714.0,3500.0,Plot area 1200(1003.35 sq.m.)Built Up area: 3500 sq.yards (2926.45 sq.m.),3.0,3,3+,2.0,West,Moderately old,,3500.0,,1,1,0,1,1,0,49,1166.6666666666667
house,independent,sector 26,16.0,35561.0,4499.31,Plot area 500(418.06 sq.m.),5.0,6,3,2.0,North-East,Old Property,,4500.0,,0,0,0,0,0,0,0,899.8620000000001
house,independent,sector 5,1.3,8689.0,1496.18,Plot area 166(138.8 sq.m.),4.0,4,2,1.0,East,Old Property,,1494.0,,0,0,0,0,0,0,0,374.045
flat,ats triumph,sector 104,2.62,8317.0,3150.2,Super Built up area 3150(292.64 sq.m.),4.0,4,3+,14.0,North,Relatively New,3150.0,,,0,0,0,0,0,0,174,787.55
flat,dlf new town heights,sector 90,2.0,7334.0,2727.0,Super Built up area 2727(253.35 sq.m.),4.0,4,3+,20.0,East,Moderately old,2727.0,,,0,0,0,0,0,0,49,681.75
flat,emaar mgf emerald floors premier,sector 65,2.29,13878.0,1650.1,Carpet area: 1650 (153.29 sq.m.),3.0,4,3+,2.0,West,Relatively New,,,1650.0,0,0,0,0,0,1,174,550.0333333333333
flat,chd avenue,sector 71,1.1,6104.0,1802.1,Super Built up area 1802(167.41 sq.m.),3.0,4,3,3.0,South,Moderately old,1802.0,,,0,0,0,0,0,0,26,600.6999999999999
flat,vatika lifestyle homes,sector 83,1.04,5699.0,1824.9,Super Built up area 1755(163.04 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,2,2,2.0,South-West,Moderately old,1755.0,1500.0,1100.0,0,0,0,0,0,0,95,608.3000000000001
flat,antriksh heights,sector 84,0.88,4821.0,1825.4,Super Built up area 1825(169.55 sq.m.),3.0,3,3,16.0,,Relatively New,1825.0,,,0,0,0,0,0,0,67,608.4666666666667
flat,satya element one,sector 49,0.94,14009.0,671.0,Carpet area: 671 (62.34 sq.m.),1.0,2,2,2.0,East,Undefined,,,671.0,0,0,0,0,0,0,0,671.0
house,independent,sector 53,4.65,17561.0,2647.92,Plot area 294(245.82 sq.m.),5.0,5,3+,1.0,,Moderately old,,2646.0,,0,0,0,0,0,2,0,529.5840000000001
house,independent,sector 4,4.12,8881.0,4639.24,Plot area 515(430.61 sq.m.),2.0,1,3+,1.0,,Moderately old,,4635.0,,0,0,0,0,0,0,0,2319.62
flat,ats tourmaline,sector 109,1.65,7674.0,2150.1,Super Built up area 2150(199.74 sq.m.),3.0,3,3+,16.0,North-East,Relatively New,2150.0,,,0,0,0,0,0,2,49,716.6999999999999
house,independent,sector 11,0.95,7294.0,1302.43,Built Up area: 1300 (120.77 sq.m.),5.0,3,0,1.0,,Undefined,,1300.0,,0,0,0,0,0,0,0,260.486
flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10491.0,915.1,Super Built up area 915(85.01 sq.m.),2.0,2,2,10.0,East,Relatively New,915.0,,,0,0,0,0,0,0,132,457.55
flat,parsvnath green ville,sector 48,1.42,8606.0,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3,3,1.0,North-West,Moderately old,1650.0,,,0,0,0,0,0,1,174,550.0
house,independent,sector 24,5.25,35863.0,1463.89,Plot area 163(136.29 sq.m.)Built Up area: 160 sq.yards (133.78 sq.m.)Carpet area: 150 sq.yards (125.42 sq.m.),4.0,4,3+,2.0,East,Relatively New,,160.0,150.0,0,1,0,1,0,2,72,365.9725
flat,tulip violet,sector 69,1.36,8618.0,1578.1,Super Built up area 1578(146.6 sq.m.)Carpet area: 1039 sq.ft. (96.53 sq.m.),3.0,3,1,12.0,West,Relatively New,1578.0,,1039.0,0,0,0,0,0,0,95,526.0333333333333
flat,sbr minda sec imt manesar,sector 1,0.65,4259.0,1526.2,Carpet area: 1526 (141.77 sq.m.),3.0,2,3+,6.0,South,Moderately old,,,1526.0,0,0,0,0,0,0,5,508.73333333333335
flat,shapoorji pallonji joyville gurugram,sector 102,1.25,9876.0,1265.7,Super Built up area 1215(112.88 sq.m.),2.0,2,2,0.0,East,Relatively New,1215.0,,,0,0,0,0,0,0,79,632.85
house,jacob pura,sector 12,0.35,9853.0,355.21,Built Up area: 360 (33.45 sq.m.),2.0,1,0,1.0,,Old Property,,360.0,,0,0,0,0,0,0,0,177.605
flat,mm woodshire,sector 107,0.98,6421.0,1526.2,Super Built up area 1534(142.51 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),2.0,2,3,7.0,West,Relatively New,1534.0,,1056.0,0,0,0,0,0,2,174,763.1
house,eros rosewood villas,sector 49,2.75,20277.0,1356.21,Plot area 154(14.31 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3.0,3,1,2.0,North-West,Old Property,,,1650.0,0,0,0,0,1,2,80,452.07
house,emaar mgf marbella,sector 66,15.1,18605.0,8115.98,Plot area 754,5.0,5,3+,3.0,East,New Property,,8067.799999999999,,1,1,1,1,0,0,120,1623.196
flat,project krishna colony,sector 7,0.36,5142.0,700.1,Built Up area: 700 (65.03 sq.m.),2.0,2,1,0.0,,Relatively New,,700.0,,0,0,0,0,0,0,0,350.05
house,emaar mgf marbella,sector 66,19.0,21114.0,8998.62,Plot area 9000(836.13 sq.m.)Carpet area: 6000 sq.ft. (557.42 sq.m.),5.0,6,3+,3.0,North-East,Relatively New,,,6000.0,0,1,1,1,0,2,110,1799.7240000000002
house,independent,sector 4,1.1,11108.0,990.28,Built Up area: 990 (91.97 sq.m.),3.0,4,1,2.0,North,Undefined,,990.0,,0,0,0,0,0,0,0,330.0933333333333
flat,emaar mgf the palm drive,sector 66,2.8,14583.0,1920.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1920 sq.ft. (178.37 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,4,3,8.0,North-East,Relatively New,1950.0,1920.0,1700.0,0,0,0,0,0,2,117,640.0
