property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servent room,store room,furnishing_type,luxury_category,floor_category,price
0.0,90.0,3.0,4,3.0,3.0,1900.0,0,0,0,1.0,2.0,1.55
0.0,2.0,3.0,4,4.0,3.0,1750.0,0,0,2,0.0,2.0,1.7
0.0,88.0,3.0,3,4.0,3.0,1929.0,0,0,0,2.0,2.0,1.25
0.0,2.0,3.0,3,3.0,3.0,1354.0,0,0,2,2.0,2.0,1.52
0.0,90.0,3.0,3,2.0,3.0,1574.0,0,0,0,1.0,2.0,0.65
0.0,6.0,2.0,2,4.0,1.0,940.0,0,0,2,1.0,1.0,1.0
1.0,37.0,4.0,2,1.0,2.0,1025.0,0,0,0,1.0,1.0,0.58
0.0,44.0,3.0,3,3.0,3.0,1599.0,0,0,0,2.0,2.0,0.9
0.0,66.0,3.0,3,1.0,3.0,1465.0,0,0,0,0.0,0.0,1.38
0.0,83.0,4.0,4,4.0,1.0,3316.0,0,0,0,1.0,0.0,2.7
0.0,66.0,3.0,3,2.0,3.0,1503.0,0,0,2,1.0,0.0,1.36
0.0,34.0,3.0,3,3.0,3.0,1679.0,0,0,0,1.0,1.0,1.27
0.0,83.0,3.0,3,1.0,3.0,1414.0,0,0,0,2.0,1.0,0.88
0.0,2.0,3.0,4,4.0,3.0,1839.0,0,0,0,2.0,0.0,1.75
0.0,34.0,3.0,3,3.0,1.0,1400.0,0,0,0,1.0,2.0,1.26
0.0,34.0,3.0,2,1.0,4.0,1900.0,0,0,0,2.0,2.0,1.2
0.0,75.0,2.0,2,2.0,0.0,1422.0,0,0,0,2.0,0.0,0.69
0.0,44.0,2.0,2,2.0,3.0,619.0,0,0,0,1.0,2.0,0.27
0.0,0.0,3.0,4,3.0,0.0,2294.0,0,0,0,2.0,2.0,0.95
0.0,3.0,2.0,2,3.0,3.0,1112.0,0,0,2,0.0,2.0,1.15
0.0,83.0,4.0,4,3.0,3.0,2300.0,0,0,0,1.0,2.0,2.14
0.0,3.0,3.0,3,4.0,3.0,1766.0,0,0,2,1.0,0.0,1.34
1.0,5.0,3.0,2,1.0,0.0,3889.0,0,0,0,1.0,1.0,1.15
0.0,84.0,2.0,2,1.0,1.0,1360.0,0,0,0,2.0,2.0,0.64
0.0,5.0,3.0,2,1.0,3.0,1111.0,0,0,0,1.0,1.0,0.42
0.0,81.0,3.0,3,3.0,3.0,1594.0,0,0,2,2.0,2.0,1.8
0.0,0.0,4.0,4,3.0,0.0,2350.0,0,0,0,1.0,2.0,0.9
0.0,43.0,3.0,4,4.0,0.0,1950.0,0,0,0,1.0,2.0,2.15
0.0,9.0,3.0,4,4.0,3.0,1797.0,0,0,0,1.0,2.0,1.5
0.0,53.0,3.0,2,2.0,2.0,1275.0,0,0,0,0.0,1.0,1.35
0.0,88.0,3.0,4,3.0,1.0,1857.0,0,0,0,2.0,2.0,1.0
1.0,29.0,1.0,1,0.0,3.0,750.0,0,0,0,1.0,1.0,0.55
0.0,64.0,3.0,3,2.0,1.0,1387.0,0,0,2,1.0,2.0,1.7
1.0,44.0,1.0,4,4.0,2.0,535.0,0,0,0,1.0,2.0,1.2
0.0,34.0,4.0,3,4.0,3.0,2091.0,0,0,2,2.0,2.0,1.65
0.0,66.0,4.0,4,2.0,3.0,1914.0,0,0,0,2.0,1.0,2.0
0.0,79.0,3.0,4,4.0,3.0,2378.0,0,0,1,0.0,2.0,2.29
0.0,83.0,4.0,4,3.0,0.0,1575.0,0,0,2,1.0,2.0,0.9
1.0,4.0,3.0,3,1.0,0.0,900.0,0,0,1,1.0,1.0,0.62
1.0,63.0,5.0,5,4.0,1.0,3240.0,1,1,2,2.0,2.0,12.0
0.0,76.0,3.0,3,3.0,3.0,1356.0,0,0,2,2.0,2.0,1.2
0.0,68.0,3.0,5,3.0,3.0,1574.0,0,0,0,1.0,0.0,1.63
1.0,44.0,6.0,5,4.0,0.0,6000.0,0,0,0,2.0,2.0,3.35
0.0,90.0,4.0,4,3.0,3.0,2267.0,0,0,0,1.0,2.0,1.44
0.0,55.0,2.0,2,2.0,3.0,1310.0,0,0,0,1.0,2.0,2.2
0.0,89.0,3.0,3,4.0,3.0,1700.0,0,0,0,2.0,2.0,1.4
0.0,86.0,2.0,2,1.0,3.0,672.0,0,0,1,2.0,2.0,0.5
0.0,88.0,3.0,3,4.0,0.0,2144.0,0,0,0,2.0,2.0,1.2
0.0,80.0,3.0,3,4.0,3.0,1588.0,0,0,1,0.0,2.0,1.8
0.0,62.0,3.0,3,4.0,3.0,1833.0,0,0,0,1.0,2.0,2.6
1.0,54.0,6.0,6,4.0,2.0,2700.0,1,1,0,2.0,2.0,6.21
0.0,90.0,3.0,2,3.0,0.0,1333.0,0,0,2,1.0,2.0,0.6
0.0,29.0,2.0,2,1.0,3.0,615.0,0,0,0,2.0,2.0,0.28
0.0,60.0,2.0,2,2.0,1.0,1436.0,0,0,0,2.0,0.0,2.1
1.0,25.0,4.0,4,4.0,0.0,1800.0,1,1,0,2.0,1.0,6.5
1.0,0.0,6.0,7,0.0,0.0,4500.0,0,0,0,1.0,2.0,4.75
0.0,6.0,4.0,3,3.0,2.0,1678.0,0,0,0,2.0,0.0,1.35
0.0,44.0,2.0,2,3.0,3.0,913.0,0,0,0,2.0,2.0,0.55
0.0,88.0,2.0,2,3.0,3.0,1286.0,0,0,0,0.0,2.0,0.65
0.0,75.0,1.0,2,2.0,4.0,851.0,0,0,0,1.0,0.0,1.2
0.0,69.0,1.0,1,2.0,3.0,450.0,0,0,0,2.0,1.0,0.37
1.0,67.0,3.0,2,1.0,2.0,900.0,0,0,0,1.0,1.0,0.45
0.0,76.0,2.0,2,2.0,3.0,1556.0,0,0,1,2.0,2.0,1.4
0.0,22.0,2.0,2,2.0,1.0,1285.0,0,0,0,1.0,2.0,1.99
0.0,90.0,4.0,3,3.0,1.0,1857.0,0,0,0,1.0,0.0,0.95
0.0,15.0,3.0,4,2.0,2.0,2000.0,0,0,2,1.0,1.0,1.15
1.0,61.0,3.0,3,4.0,1.0,2771.0,1,0,2,0.0,2.0,3.85
0.0,90.0,3.0,3,2.0,3.0,1596.0,0,0,0,1.0,2.0,0.71
0.0,62.0,3.0,3,3.0,3.0,1833.0,0,0,2,2.0,2.0,2.7
1.0,79.0,4.0,4,3.0,3.0,5480.0,1,1,0,2.0,1.0,4.35
0.0,44.0,1.0,1,1.0,3.0,378.0,0,0,0,2.0,0.0,0.24
1.0,47.0,4.0,5,3.0,2.0,2163.54,1,0,2,2.0,2.0,6.8
0.0,40.0,4.0,4,4.0,3.0,2524.0,0,0,2,2.0,1.0,2.5
0.0,12.0,4.0,5,4.0,3.0,2650.0,0,0,2,0.0,0.0,3.7
0.0,44.0,3.0,3,3.0,1.0,2444.0,0,0,0,2.0,1.0,1.35
0.0,79.0,4.0,4,4.0,0.0,2622.0,0,0,0,1.0,0.0,3.25
0.0,68.0,4.0,3,3.0,1.0,2111.0,0,0,0,2.0,1.0,1.9
0.0,2.0,3.0,3,3.0,3.0,1852.0,0,0,0,2.0,2.0,2.12
0.0,64.0,3.0,4,3.0,3.0,2246.0,0,0,2,0.0,0.0,3.4
0.0,6.0,3.0,4,3.0,3.0,1305.0,0,0,0,1.0,2.0,1.15
0.0,33.0,1.0,1,1.0,3.0,476.0,0,0,0,1.0,2.0,0.45
1.0,49.0,6.0,5,4.0,0.0,3132.29,0,0,0,1.0,2.0,8.0
0.0,3.0,4.0,5,4.0,1.0,2543.0,0,0,0,1.0,0.0,2.0
0.0,90.0,4.0,3,2.0,3.0,1810.0,0,0,0,1.0,2.0,0.8
0.0,64.0,2.0,2,2.0,3.0,778.0,0,0,0,1.0,1.0,0.56
0.0,86.0,3.0,3,0.0,1.0,1423.0,0,0,0,1.0,2.0,1.25
0.0,44.0,2.0,2,4.0,1.0,1163.0,0,0,2,2.0,2.0,0.95
0.0,18.0,3.0,3,4.0,0.0,1611.0,0,0,0,2.0,1.0,1.6
0.0,44.0,1.0,1,1.0,3.0,438.0,0,0,0,1.0,1.0,0.21
0.0,2.0,3.0,3,3.0,3.0,1764.0,0,0,0,2.0,2.0,1.95
1.0,40.0,1.0,1,0.0,0.0,1650.0,0,0,0,1.0,1.0,2.15
0.0,66.0,4.0,4,4.0,0.0,2286.0,0,0,0,1.0,2.0,2.6
1.0,9.0,4.0,4,4.0,3.0,5400.0,0,0,2,2.0,1.0,7.0
0.0,68.0,3.0,3,3.0,3.0,2048.0,0,0,2,2.0,2.0,2.3
0.0,62.0,3.0,3,3.0,3.0,1833.0,0,0,2,2.0,1.0,2.0
0.0,53.0,3.0,3,3.0,0.0,1829.0,0,0,2,2.0,2.0,1.39
1.0,47.0,3.0,3,1.0,0.0,2160.0,1,0,0,0.0,1.0,6.95
1.0,41.0,3.0,9,4.0,0.0,1840.63,0,0,2,2.0,2.0,4.49
1.0,29.0,1.0,1,0.0,3.0,3800.0,0,0,0,1.0,1.0,3.5
0.0,44.0,2.0,2,2.0,3.0,913.0,0,0,0,0.0,2.0,0.52
0.0,76.0,3.0,3,3.0,3.0,2167.0,0,0,2,2.0,1.0,1.1
0.0,13.0,2.0,2,2.0,3.0,1498.0,0,0,0,2.0,2.0,0.7
0.0,44.0,3.0,3,3.0,2.0,1600.0,0,0,2,2.0,1.0,1.5
0.0,84.0,2.0,2,1.0,3.0,646.0,0,0,0,2.0,2.0,0.45
1.0,37.0,2.0,2,1.0,1.0,50.0,0,0,2,2.0,1.0,0.47
0.0,83.0,3.0,4,3.0,3.0,2284.0,0,0,0,0.0,2.0,1.58
0.0,6.0,3.0,4,4.0,3.0,1186.0,0,0,0,1.0,0.0,1.17
0.0,79.0,4.0,4,4.0,3.0,6596.0,0,0,2,2.0,0.0,4.7
0.0,12.0,2.0,2,3.0,1.0,789.0,0,0,0,2.0,2.0,0.6
1.0,67.0,2.0,2,1.0,3.0,1800.0,0,0,0,1.0,1.0,2.0
0.0,34.0,3.0,3,4.0,3.0,1725.0,0,0,0,1.0,1.0,1.25
1.0,40.0,1.0,4,4.0,0.0,540.0,1,0,1,2.0,2.0,2.45
0.0,9.0,3.0,4,3.0,3.0,1995.0,0,0,0,2.0,2.0,2.15
0.0,2.0,2.0,2,1.0,3.0,597.0,0,0,0,0.0,2.0,0.48
1.0,64.0,6.0,7,4.0,0.0,3600.0,1,1,2,0.0,2.0,8.0
0.0,83.0,2.0,2,2.0,3.0,1075.0,0,0,0,1.0,2.0,0.69
0.0,20.0,2.0,2,1.0,1.0,556.0,0,0,2,1.0,1.0,0.22
1.0,40.0,5.0,6,3.0,0.0,5490.0,1,1,0,2.0,2.0,15.5
1.0,9.0,4.0,5,2.0,3.0,2430.0,1,0,2,2.0,1.0,5.9
0.0,90.0,2.0,2,3.0,4.0,1257.0,0,0,0,1.0,0.0,0.6
0.0,45.0,3.0,3,3.0,0.0,2006.0,0,0,0,2.0,2.0,1.9
0.0,4.0,2.0,2,2.0,4.0,1476.0,0,0,0,1.0,2.0,1.5
0.0,40.0,3.0,3,2.0,2.0,1362.0,0,0,2,2.0,0.0,2.09
0.0,79.0,3.0,3,4.0,3.0,1650.0,0,0,1,1.0,2.0,2.12
0.0,92.0,2.0,2,2.0,3.0,1025.0,0,0,0,1.0,0.0,0.6
1.0,20.0,5.0,5,2.0,2.0,4680.0,1,1,1,2.0,1.0,9.0
0.0,61.0,2.0,3,4.0,3.0,1027.0,0,0,0,2.0,2.0,2.2
0.0,8.0,2.0,2,1.0,0.0,1468.0,0,0,0,1.0,2.0,0.7
0.0,8.0,3.0,4,4.0,3.0,1500.29,0,0,2,2.0,2.0,1.6
1.0,38.0,9.0,9,4.0,0.0,2367.0,1,1,2,2.0,2.0,5.0
1.0,66.0,4.0,3,2.0,1.0,1800.0,0,0,1,2.0,2.0,2.95
0.0,84.0,3.0,3,3.0,3.0,1700.0,0,0,2,0.0,0.0,1.59
0.0,32.0,3.0,2,4.0,1.0,117.0,0,0,0,2.0,0.0,1.4
0.0,34.0,4.0,3,4.0,3.0,2100.0,0,0,2,2.0,0.0,1.55
0.0,84.0,3.0,3,4.0,3.0,1548.0,0,0,2,0.0,2.0,1.6
0.0,30.0,2.0,2,1.0,2.0,734.0,0,0,2,1.0,1.0,0.85
0.0,32.0,3.0,4,2.0,0.0,1471.0,0,0,0,1.0,2.0,1.35
0.0,14.0,3.0,4,3.0,3.0,2150.0,0,0,0,0.0,2.0,3.05
0.0,66.0,4.0,4,2.0,3.0,1914.0,0,0,2,0.0,2.0,1.8
0.0,2.0,3.0,3,2.0,3.0,1571.0,0,0,0,0.0,2.0,1.45
0.0,34.0,2.0,2,3.0,1.0,641.0,0,0,0,1.0,1.0,0.65
0.0,64.0,3.0,4,4.0,0.0,1810.0,0,0,2,2.0,0.0,2.32
0.0,4.0,3.0,3,3.0,3.0,1609.0,0,0,0,1.0,1.0,1.75
0.0,9.0,3.0,3,2.0,0.0,2576.0,0,0,2,2.0,2.0,2.2
0.0,2.0,3.0,4,4.0,0.0,1839.0,0,0,0,2.0,2.0,1.78
1.0,39.0,6.0,7,3.0,2.0,4500.0,1,1,2,2.0,2.0,16.0
1.0,4.0,2.0,2,0.0,3.0,80.0,0,0,0,1.0,1.0,0.48
0.0,51.0,4.0,4,2.0,0.0,2140.0,0,0,1,2.0,2.0,6.75
1.0,44.0,4.0,4,3.0,3.0,3196.89,1,1,2,2.0,1.0,7.25
0.0,34.0,2.0,2,3.0,1.0,1100.0,0,0,0,1.0,2.0,0.71
0.0,76.0,2.0,2,3.0,3.0,1700.0,0,0,0,1.0,2.0,1.0
0.0,80.0,3.0,3,3.0,0.0,1720.0,0,0,0,1.0,0.0,1.85
0.0,80.0,3.0,4,2.0,1.0,1705.0,0,0,0,2.0,0.0,0.99
0.0,44.0,2.0,2,4.0,4.0,1050.0,0,0,0,2.0,2.0,0.95
0.0,85.0,3.0,2,4.0,3.0,1540.0,0,0,1,1.0,2.0,1.62
1.0,77.0,1.0,1,1.0,0.0,556.0,0,0,0,1.0,2.0,0.45
0.0,4.0,3.0,3,3.0,3.0,1569.0,0,0,0,2.0,0.0,0.98
0.0,88.0,3.0,4,3.0,1.0,1786.0,0,0,0,2.0,2.0,0.96
1.0,44.0,3.0,10,4.0,1.0,1065.0,0,0,0,1.0,2.0,0.95
0.0,44.0,2.0,2,2.0,3.0,1388.0,0,0,2,2.0,2.0,0.78
0.0,55.0,2.0,2,1.0,3.0,1432.0,0,0,2,2.0,2.0,2.2
1.0,35.0,6.0,6,4.0,0.0,1840.63,1,0,0,1.0,2.0,3.9
0.0,90.0,2.0,2,3.0,3.0,870.0,0,0,0,1.0,1.0,0.78
1.0,81.0,3.0,3,4.0,1.0,2160.0,1,0,0,1.0,2.0,1.7
0.0,44.0,2.0,2,2.0,3.0,939.0,0,0,0,0.0,1.0,0.53
0.0,44.0,2.0,2,1.0,1.0,537.0,0,0,0,1.0,1.0,0.36
0.0,65.0,2.0,2,2.0,1.0,1311.0,0,0,0,1.0,1.0,0.9
1.0,40.0,4.0,4,2.0,0.0,2432.64,1,1,1,0.0,2.0,5.75
0.0,90.0,3.0,3,2.0,3.0,1442.0,0,0,0,2.0,0.0,0.68
1.0,67.0,2.0,1,1.0,1.0,450.0,0,0,0,1.0,2.0,0.95
0.0,53.0,3.0,3,4.0,0.0,2251.0,0,0,2,2.0,2.0,1.71
0.0,15.0,3.0,3,2.0,2.0,1578.0,0,0,1,2.0,2.0,1.25
0.0,79.0,3.0,4,4.0,3.0,2000.0,0,0,1,2.0,2.0,2.2
1.0,20.0,8.0,6,4.0,0.0,3240.0,1,1,0,1.0,1.0,5.6
0.0,4.0,4.0,4,4.0,3.0,2800.0,0,0,2,0.0,0.0,2.52
0.0,11.0,4.0,5,3.0,3.0,3238.0,0,0,0,0.0,2.0,3.49
0.0,44.0,1.0,1,2.0,1.0,360.0,0,0,0,2.0,1.0,0.24
0.0,44.0,2.0,2,3.0,3.0,1007.0,0,0,0,1.0,0.0,0.66
0.0,51.0,3.0,3,4.0,0.0,2000.0,0,0,2,2.0,2.0,1.55
1.0,3.0,4.0,3,4.0,3.0,4000.0,0,0,0,2.0,0.0,3.25
1.0,16.0,4.0,5,2.0,2.0,4950.0,0,0,0,1.0,1.0,4.5
0.0,44.0,2.0,2,1.0,3.0,535.0,0,0,0,2.0,1.0,0.25
1.0,9.0,5.0,6,3.0,3.0,7000.0,1,0,2,0.0,1.0,12.0
0.0,15.0,3.0,2,1.0,1.0,950.0,0,0,0,1.0,2.0,0.6
0.0,74.0,3.0,3,3.0,1.0,1600.0,0,0,2,1.0,1.0,1.79
1.0,19.0,4.0,4,2.0,2.0,4494.0,1,1,0,1.0,1.0,7.2
0.0,82.0,2.0,2,4.0,3.0,1286.0,0,0,0,2.0,2.0,0.69
0.0,53.0,4.0,4,3.0,3.0,2310.0,0,0,2,1.0,2.0,2.0
0.0,48.0,1.0,1,2.0,2.0,471.0,0,0,0,1.0,1.0,0.3
0.0,80.0,2.0,2,3.0,3.0,1383.0,0,0,0,1.0,2.0,0.8
1.0,46.0,2.0,4,2.0,0.0,945.0,0,1,2,1.0,2.0,0.96
0.0,82.0,2.0,2,2.0,3.0,1071.0,0,0,0,2.0,0.0,0.49
0.0,44.0,2.0,2,1.0,3.0,650.0,0,0,0,1.0,0.0,0.42
0.0,30.0,3.0,5,4.0,2.0,2367.0,0,0,2,2.0,0.0,3.55
0.0,84.0,3.0,3,3.0,0.0,1838.0,0,0,0,2.0,0.0,1.3
1.0,28.0,9.0,9,4.0,0.0,3240.0,1,1,2,2.0,1.0,11.25
0.0,50.0,3.0,4,3.0,3.0,2800.0,0,0,1,1.0,2.0,8.25
1.0,23.0,3.0,3,2.0,0.0,2000.0,0,1,0,1.0,1.0,2.4
0.0,2.0,4.0,4,4.0,3.0,4630.0,0,0,2,2.0,0.0,4.55
0.0,83.0,4.0,4,3.0,3.0,2600.0,0,0,0,1.0,2.0,2.1
0.0,10.0,3.0,3,2.0,3.0,1361.0,0,0,0,2.0,1.0,0.74
0.0,68.0,3.0,3,4.0,1.0,1900.0,0,0,0,2.0,2.0,1.66
0.0,81.0,3.0,3,2.0,3.0,1350.0,0,0,2,0.0,2.0,1.15
0.0,59.0,4.0,4,3.0,0.0,2715.0,0,0,2,2.0,2.0,3.6
0.0,4.0,2.0,3,3.0,1.0,1619.0,0,0,0,1.0,0.0,1.8
0.0,80.0,3.0,3,4.0,3.0,2333.0,0,0,1,2.0,0.0,2.25
0.0,44.0,2.0,2,2.0,1.0,549.0,0,0,0,1.0,2.0,0.27
0.0,22.0,2.0,2,2.0,1.0,1285.0,0,0,0,1.0,2.0,1.99
0.0,79.0,3.0,3,4.0,3.0,1550.0,0,0,1,1.0,0.0,2.35
1.0,25.0,3.0,9,2.0,1.0,11111.0,0,0,0,1.0,2.0,8.0
0.0,4.0,3.0,4,4.0,3.0,2000.0,0,0,0,0.0,2.0,1.83
0.0,79.0,3.0,3,3.0,3.0,2343.0,0,0,2,1.0,0.0,2.7
0.0,60.0,1.0,1,0.0,3.0,639.0,0,0,0,1.0,1.0,0.9
0.0,59.0,3.0,3,2.0,4.0,1811.0,0,0,0,1.0,2.0,2.57
0.0,44.0,2.0,2,2.0,1.0,593.0,0,0,0,2.0,1.0,0.42
0.0,64.0,3.0,3,2.0,1.0,1387.0,0,0,2,2.0,2.0,1.6
0.0,81.0,3.0,3,2.0,3.0,1671.0,0,0,2,0.0,2.0,1.1
0.0,68.0,3.0,5,3.0,0.0,1574.0,0,0,0,2.0,2.0,1.67
1.0,70.0,5.0,5,4.0,3.0,3653.0,0,0,0,1.0,0.0,3.1
0.0,59.0,3.0,3,3.0,1.0,1259.0,0,0,0,2.0,2.0,2.45
0.0,92.0,2.0,2,3.0,1.0,990.0,0,0,0,1.0,0.0,0.55
0.0,90.0,3.0,1,3.0,0.0,1316.0,0,0,2,2.0,1.0,0.56
0.0,83.0,2.0,2,4.0,3.0,1419.0,0,0,0,0.0,0.0,1.15
1.0,28.0,6.0,5,4.0,1.0,3240.0,1,1,0,0.0,2.0,9.54
0.0,2.0,3.0,4,4.0,0.0,2047.0,0,0,0,2.0,2.0,2.2
0.0,14.0,5.0,6,4.0,0.0,7294.0,0,0,0,2.0,0.0,6.0
0.0,45.0,3.0,3,3.0,3.0,2030.0,0,0,0,1.0,0.0,2.35
0.0,62.0,2.0,2,3.0,4.0,1201.0,0,0,0,2.0,2.0,1.9
0.0,90.0,3.0,2,2.0,3.0,1300.0,0,0,0,1.0,0.0,0.85
1.0,80.0,4.0,4,4.0,0.0,2425.0,1,0,0,2.0,0.0,1.6
0.0,7.0,3.0,3,3.0,0.0,1759.0,0,0,2,2.0,2.0,1.21
0.0,68.0,3.0,4,2.0,3.0,1950.0,0,0,0,1.0,0.0,1.75
0.0,81.0,3.0,4,4.0,3.0,1667.0,0,0,2,2.0,2.0,1.8
1.0,29.0,6.0,1,0.0,1.0,3000.0,0,0,0,1.0,1.0,1.5
0.0,34.0,3.0,3,4.0,1.0,1786.0,0,0,0,2.0,1.0,0.95
1.0,40.0,5.0,5,3.0,0.0,2700.0,1,0,2,2.0,2.0,8.5
0.0,66.0,3.0,3,2.0,3.0,1503.0,0,0,0,2.0,0.0,1.4
1.0,40.0,1.0,1,0.0,4.0,1242.0,0,0,0,1.0,1.0,3.3
0.0,6.0,5.0,6,4.0,4.0,3894.0,0,0,2,2.0,2.0,6.3
0.0,6.0,3.0,3,3.0,3.0,1650.0,0,0,2,0.0,0.0,1.15
1.0,48.0,8.0,8,2.0,3.0,8260.0,0,0,2,1.0,2.0,5.5
0.0,85.0,2.0,2,2.0,3.0,1452.0,0,0,0,2.0,2.0,0.95
0.0,62.0,3.0,3,3.0,3.0,1650.1,0,0,0,1.0,2.0,2.55
0.0,44.0,3.0,3,0.0,3.0,1051.0,0,0,0,2.0,1.0,1.65
1.0,24.0,10.0,9,4.0,3.0,5018.0,0,0,1,1.0,2.0,1.9
0.0,86.0,2.0,2,2.0,1.0,1226.0,0,0,0,2.0,2.0,1.1
0.0,12.0,1.0,1,1.0,3.0,374.0,0,0,1,2.0,1.0,0.5
0.0,81.0,3.0,3,4.0,3.0,1600.0,0,0,2,2.0,2.0,1.1
0.0,64.0,3.0,4,2.0,3.0,2200.0,0,0,2,0.0,0.0,3.05
1.0,49.0,3.0,3,3.0,1.0,1800.0,1,0,2,1.0,2.0,2.25
0.0,59.0,3.0,3,2.0,1.0,1765.9,0,0,0,1.0,1.0,2.6
0.0,64.0,2.0,2,2.0,3.0,1500.0,0,0,2,1.0,2.0,1.5
0.0,4.0,2.0,2,2.0,3.0,1476.0,0,0,0,2.0,0.0,1.59
0.0,40.0,4.0,4,4.0,0.0,2722.0,0,0,0,1.0,2.0,2.5
0.0,88.0,2.0,3,2.0,3.0,1502.0,0,0,2,1.0,2.0,0.7
0.0,93.0,2.0,1,0.0,1.0,500.0,0,0,0,1.0,0.0,0.3
0.0,79.0,3.0,2,4.0,3.0,1358.0,0,0,0,0.0,2.0,1.1
0.0,90.0,3.0,4,3.0,0.0,1778.0,0,0,0,2.0,1.0,0.75
0.0,84.0,2.0,2,1.0,1.0,1295.0,0,0,2,1.0,0.0,0.87
0.0,44.0,2.0,2,3.0,3.0,1214.0,0,0,0,0.0,2.0,0.71
0.0,80.0,4.0,5,4.0,3.0,2414.0,0,0,0,2.0,0.0,1.38
0.0,68.0,3.0,4,3.0,3.0,2350.2,0,0,0,1.0,0.0,2.8
0.0,34.0,2.0,3,3.0,3.0,1479.0,0,0,0,1.0,2.0,0.85
0.0,85.0,2.0,2,3.0,1.0,1350.0,0,0,0,1.0,2.0,0.92
0.0,76.0,3.0,3,3.0,3.0,1301.0,0,0,2,2.0,0.0,1.28
0.0,20.0,2.0,2,1.0,3.0,1100.0,0,0,0,2.0,1.0,0.95
1.0,10.0,2.0,4,0.0,2.0,900.0,0,0,0,1.0,1.0,0.8
0.0,81.0,3.0,3,3.0,3.0,1350.0,0,0,2,1.0,2.0,1.38
0.0,80.0,4.0,3,0.0,3.0,1800.0,0,0,0,2.0,1.0,1.45
0.0,68.0,3.0,4,3.0,3.0,2238.0,0,0,2,0.0,2.0,2.5
0.0,7.0,2.0,2,1.0,3.0,558.0,0,0,0,2.0,2.0,0.3
0.0,86.0,3.0,3,3.0,1.0,867.0,0,0,0,1.0,1.0,1.32
0.0,65.0,2.0,2,4.0,4.0,1124.0,0,0,0,2.0,0.0,0.82
0.0,44.0,2.0,2,2.0,1.0,640.0,0,0,0,2.0,2.0,0.26
0.0,64.0,4.0,4,4.0,3.0,3200.0,0,0,2,0.0,1.0,4.75
1.0,28.0,4.0,3,3.0,2.0,1800.0,0,0,2,1.0,1.0,5.5
1.0,17.0,3.0,3,3.0,0.0,2250.0,0,0,0,1.0,1.0,5.0
1.0,38.0,3.0,3,3.0,0.0,900.0,0,1,0,1.0,2.0,2.15
0.0,68.0,3.0,2,2.0,3.0,1350.0,0,0,0,1.0,2.0,1.1
0.0,13.0,2.0,2,3.0,3.0,2441.1,0,0,0,0.0,2.0,2.6
1.0,35.0,10.0,10,4.0,3.0,3099.96,0,0,0,1.0,1.0,8.0
0.0,2.0,3.0,3,4.0,3.0,2099.0,0,0,0,1.0,2.0,1.9
1.0,15.0,4.0,4,1.0,0.0,1700.0,0,0,0,1.0,1.0,0.7
1.0,8.0,5.0,4,4.0,3.0,7331.0,0,0,0,2.0,1.0,10.5
0.0,59.0,3.0,3,2.0,1.0,1552.0,0,0,0,2.0,1.0,2.3
1.0,26.0,6.0,8,4.0,0.0,4500.0,1,1,2,2.0,2.0,19.0
0.0,79.0,4.0,4,4.0,0.0,2659.0,0,0,0,2.0,0.0,3.45
0.0,66.0,3.0,4,2.0,3.0,2056.0,0,0,2,0.0,1.0,1.75
0.0,73.0,3.0,4,3.0,1.0,2937.0,0,0,0,1.0,2.0,3.5
1.0,15.0,5.0,5,2.0,2.0,1350.0,0,0,0,1.0,2.0,1.5
0.0,18.0,2.0,2,1.0,3.0,856.0,0,0,2,1.0,1.0,0.43
0.0,90.0,2.0,2,2.0,1.0,1498.0,0,0,0,1.0,2.0,0.62
0.0,4.0,2.0,3,3.0,3.0,1619.0,0,0,0,2.0,0.0,1.58
0.0,44.0,3.0,3,3.0,3.0,1599.0,0,0,0,0.0,1.0,0.91
0.0,14.0,3.0,2,2.0,1.0,1504.0,0,0,0,1.0,2.0,1.85
0.0,7.0,2.0,2,2.0,3.0,608.0,0,0,0,1.0,2.0,0.35
0.0,4.0,3.0,3,4.0,3.0,2333.0,0,0,2,2.0,0.0,2.49
0.0,82.0,2.0,2,3.0,3.0,1397.0,0,0,2,1.0,2.0,1.15
0.0,44.0,2.0,2,1.0,3.0,509.0,0,0,2,1.0,2.0,0.27
1.0,37.0,2.0,3,2.0,2.0,540.0,0,0,0,1.0,2.0,0.5
0.0,86.0,2.0,2,2.0,1.0,1050.0,0,0,0,2.0,2.0,0.9
0.0,66.0,3.0,3,2.0,3.0,1503.0,0,0,2,2.0,1.0,1.55
0.0,79.0,1.0,1,1.0,3.0,376.0,0,0,1,2.0,0.0,0.31
0.0,17.0,3.0,4,4.0,2.0,1956.0,0,0,0,1.0,2.0,2.2
0.0,76.0,2.0,2,3.0,1.0,1497.0,0,0,0,1.0,2.0,1.29
0.0,86.0,2.0,2,3.0,1.0,1233.0,0,0,0,2.0,2.0,1.0
0.0,14.0,3.0,3,2.0,4.0,1504.0,0,0,0,2.0,2.0,1.93
0.0,28.0,3.0,3,2.0,2.0,1700.0,0,0,0,0.0,0.0,2.26
0.0,66.0,3.0,3,3.0,3.0,1726.0,0,0,0,1.0,0.0,2.07
0.0,62.0,3.0,3,3.0,3.0,1650.0,0,0,0,0.0,1.0,2.35
